geo,time,Value,Measure
afg,1985,47000,Military Personnel
afg,1989,55000,Military Personnel
afg,1990,58000,Military Personnel
afg,1991,45000,Military Personnel
afg,1992,45000,Military Personnel
afg,1993,45000,Military Personnel
afg,1994,45000,Military Personnel
afg,1995,383000,Military Personnel
afg,1996,429000,Military Personnel
afg,1997,429000,Military Personnel
afg,1998,400000,Military Personnel
afg,1999,400000,Military Personnel
afg,2000,400000,Military Personnel
afg,2002,120000,Military Personnel
afg,2003,130000,Military Personnel
afg,2004,27000,Military Personnel
afg,2005,27000,Military Personnel
afg,2006,51000,Military Personnel
afg,2007,51000,Military Personnel
afg,2008,94000,Military Personnel
afg,2009,255745,Military Personnel
afg,2010,306800,Military Personnel
afg,2011,340350,Military Personnel
afg,2012,338150,Military Personnel
afg,2013,330650,Military Personnel
afg,2014,308800,Military Personnel
afg,2015,319400,Military Personnel
afg,2016,323000,Military Personnel
afg,2017,323000,Military Personnel
afg,2018,272900,Military Personnel
afg,2019,278000,Military Personnel
afg,2020,165000,Military Personnel
ago,1985,49500,Military Personnel
ago,1989,107000,Military Personnel
ago,1990,115000,Military Personnel
ago,1991,150000,Military Personnel
ago,1992,128000,Military Personnel
ago,1993,128000,Military Personnel
ago,1994,120000,Military Personnel
ago,1995,122000,Military Personnel
ago,1996,106400,Military Personnel
ago,1997,125500,Military Personnel
ago,1998,129000,Military Personnel
ago,1999,127500,Military Personnel
ago,2000,117500,Military Personnel
ago,2001,145500,Military Personnel
ago,2002,110000,Military Personnel
ago,2003,130000,Military Personnel
ago,2004,118000,Military Personnel
ago,2005,118000,Military Personnel
ago,2006,110000,Military Personnel
ago,2007,117000,Military Personnel
ago,2008,117000,Military Personnel
ago,2009,117000,Military Personnel
ago,2010,117000,Military Personnel
ago,2011,117000,Military Personnel
ago,2012,117000,Military Personnel
ago,2013,117000,Military Personnel
ago,2014,117000,Military Personnel
ago,2015,117000,Military Personnel
ago,2016,117000,Military Personnel
ago,2017,117000,Military Personnel
ago,2018,117000,Military Personnel
ago,2019,117000,Military Personnel
ago,2020,117000,Military Personnel
alb,1985,40400,Military Personnel
alb,1992,65000,Military Personnel
alb,1993,65000,Military Personnel
alb,1994,65000,Military Personnel
alb,1995,86500,Military Personnel
alb,1996,67500,Military Personnel
alb,1997,67500,Military Personnel
alb,1998,67500,Military Personnel
alb,1999,67500,Military Personnel
alb,2000,67500,Military Personnel
alb,2001,40500,Military Personnel
alb,2002,27000,Military Personnel
alb,2003,22000,Military Personnel
alb,2004,21500,Military Personnel
alb,2005,22500,Military Personnel
alb,2006,11500,Military Personnel
alb,2007,14500,Military Personnel
alb,2008,14500,Military Personnel
alb,2009,14745,Military Personnel
alb,2010,14745,Military Personnel
alb,2011,14750,Military Personnel
alb,2012,14750,Military Personnel
alb,2013,8500,Military Personnel
alb,2014,8500,Military Personnel
alb,2015,8500,Military Personnel
alb,2016,8500,Military Personnel
alb,2017,9000,Military Personnel
alb,2018,9000,Military Personnel
alb,2019,8000,Military Personnel
alb,2020,8000,Military Personnel
are,1985,43000,Military Personnel
are,1989,43000,Military Personnel
are,1990,66000,Military Personnel
are,1991,66000,Military Personnel
are,1992,55000,Military Personnel
are,1993,55000,Military Personnel
are,1994,60000,Military Personnel
are,1995,71000,Military Personnel
are,1996,65500,Military Personnel
are,1997,65500,Military Personnel
are,1998,65500,Military Personnel
are,1999,65500,Military Personnel
are,2000,66000,Military Personnel
are,2001,66000,Military Personnel
are,2002,41500,Military Personnel
are,2003,50500,Military Personnel
are,2004,50000,Military Personnel
are,2005,51000,Military Personnel
are,2006,51000,Military Personnel
are,2007,51000,Military Personnel
are,2008,51000,Military Personnel
are,2009,51000,Military Personnel
are,2010,51000,Military Personnel
are,2011,51000,Military Personnel
are,2012,51000,Military Personnel
are,2013,63000,Military Personnel
are,2014,63000,Military Personnel
are,2015,63000,Military Personnel
are,2016,63000,Military Personnel
are,2017,63000,Military Personnel
are,2018,63000,Military Personnel
are,2019,63000,Military Personnel
are,2020,63000,Military Personnel
arg,1985,108000,Military Personnel
arg,1989,95000,Military Personnel
arg,1990,85000,Military Personnel
arg,1991,70000,Military Personnel
arg,1992,65000,Military Personnel
arg,1993,65000,Military Personnel
arg,1994,69000,Military Personnel
arg,1995,98500,Military Personnel
arg,1996,103700,Military Personnel
arg,1997,104240,Military Personnel
arg,1998,104240,Military Personnel
arg,1999,101740,Military Personnel
arg,2000,102300,Military Personnel
arg,2001,101300,Military Personnel
arg,2002,101100,Military Personnel
arg,2003,102600,Military Personnel
arg,2004,102000,Military Personnel
arg,2005,102000,Military Personnel
arg,2006,107000,Military Personnel
arg,2007,107000,Military Personnel
arg,2008,107000,Military Personnel
arg,2009,104340,Military Personnel
arg,2010,104340,Military Personnel
arg,2011,104350,Military Personnel
arg,2012,104350,Military Personnel
arg,2013,105650,Military Personnel
arg,2014,105650,Military Personnel
arg,2015,105450,Military Personnel
arg,2016,105450,Military Personnel
arg,2017,105000,Military Personnel
arg,2018,105200,Military Personnel
arg,2019,103000,Military Personnel
arg,2020,103000,Military Personnel
arm,1992,20000,Military Personnel
arm,1993,21000,Military Personnel
arm,1994,45000,Military Personnel
arm,1995,61000,Military Personnel
arm,1996,58400,Military Personnel
arm,1997,61000,Military Personnel
arm,1998,54400,Military Personnel
arm,1999,54400,Military Personnel
arm,2000,42300,Military Personnel
arm,2001,43000,Military Personnel
arm,2002,45600,Military Personnel
arm,2003,45600,Military Personnel
arm,2004,49000,Military Personnel
arm,2005,49000,Military Personnel
arm,2006,47000,Military Personnel
arm,2007,42000,Military Personnel
arm,2008,42000,Military Personnel
arm,2009,55570,Military Personnel
arm,2010,55528,Military Personnel
arm,2011,55544,Military Personnel
arm,2012,49100,Military Personnel
arm,2013,49100,Military Personnel
arm,2014,49100,Military Personnel
arm,2015,49100,Military Personnel
arm,2016,49100,Military Personnel
arm,2017,49000,Military Personnel
arm,2018,48800,Military Personnel
arm,2019,49000,Military Personnel
arm,2020,47000,Military Personnel
atg,1985,100,Military Personnel
atg,1995,200,Military Personnel
atg,1996,200,Military Personnel
atg,1997,150,Military Personnel
atg,1998,150,Military Personnel
atg,1999,200,Military Personnel
atg,2000,200,Military Personnel
atg,2001,200,Military Personnel
atg,2002,200,Military Personnel
atg,2003,200,Military Personnel
atg,2004,170,Military Personnel
atg,2005,170,Military Personnel
atg,2006,170,Military Personnel
atg,2007,170,Military Personnel
atg,2009,170,Military Personnel
atg,2010,170,Military Personnel
atg,2011,180,Military Personnel
atg,2012,180,Military Personnel
atg,2013,180,Military Personnel
atg,2014,180,Military Personnel
atg,2015,180,Military Personnel
atg,2016,180,Military Personnel
atg,2017,0,Military Personnel
atg,2018,0,Military Personnel
atg,2019,0,Military Personnel
atg,2020,0,Military Personnel
aus,1985,70400,Military Personnel
aus,1989,70000,Military Personnel
aus,1990,68000,Military Personnel
aus,1991,68000,Military Personnel
aus,1992,68000,Military Personnel
aus,1993,68000,Military Personnel
aus,1994,65000,Military Personnel
aus,1995,57100,Military Personnel
aus,1996,58800,Military Personnel
aus,1997,58400,Military Personnel
aus,1998,58400,Military Personnel
aus,1999,56200,Military Personnel
aus,2000,51600,Military Personnel
aus,2001,51700,Military Personnel
aus,2002,50900,Military Personnel
aus,2003,53600,Military Personnel
aus,2004,52000,Military Personnel
aus,2005,53000,Military Personnel
aus,2006,51000,Military Personnel
aus,2007,55000,Military Personnel
aus,2008,55000,Military Personnel
aus,2009,56552,Military Personnel
aus,2010,56552,Military Personnel
aus,2011,57050,Military Personnel
aus,2012,56200,Military Personnel
aus,2013,56750,Military Personnel
aus,2014,56750,Military Personnel
aus,2015,57800,Military Personnel
aus,2016,57800,Military Personnel
aus,2017,58000,Military Personnel
aus,2018,58100,Military Personnel
aus,2019,59000,Military Personnel
aus,2020,60000,Military Personnel
aut,1985,54700,Military Personnel
aut,1989,48000,Military Personnel
aut,1990,43000,Military Personnel
aut,1991,44000,Military Personnel
aut,1992,44000,Military Personnel
aut,1993,45000,Military Personnel
aut,1994,45000,Military Personnel
aut,1995,55800,Military Personnel
aut,1996,55800,Military Personnel
aut,1997,45500,Military Personnel
aut,1998,45500,Military Personnel
aut,1999,40500,Military Personnel
aut,2000,40500,Military Personnel
aut,2001,34600,Military Personnel
aut,2002,34600,Military Personnel
aut,2003,34600,Military Personnel
aut,2004,39000,Military Personnel
aut,2005,40000,Military Personnel
aut,2006,40000,Military Personnel
aut,2007,35000,Military Personnel
aut,2008,35000,Military Personnel
aut,2009,25900,Military Personnel
aut,2010,25758,Military Personnel
aut,2011,23250,Military Personnel
aut,2012,22800,Military Personnel
aut,2013,22500,Military Personnel
aut,2014,22500,Military Personnel
aut,2015,21350,Military Personnel
aut,2016,22400,Military Personnel
aut,2017,21000,Military Personnel
aut,2018,22850,Military Personnel
aut,2019,22000,Military Personnel
aut,2020,23000,Military Personnel
aze,1992,43000,Military Personnel
aze,1993,45000,Military Personnel
aze,1994,50000,Military Personnel
aze,1995,126700,Military Personnel
aze,1996,110700,Military Personnel
aze,1997,106700,Military Personnel
aze,1998,87150,Military Personnel
aze,1999,84900,Military Personnel
aze,2000,87100,Military Personnel
aze,2001,87100,Military Personnel
aze,2002,87100,Military Personnel
aze,2003,81500,Military Personnel
aze,2004,81000,Military Personnel
aze,2005,82000,Military Personnel
aze,2006,82000,Military Personnel
aze,2007,82000,Military Personnel
aze,2008,82000,Military Personnel
aze,2009,81940,Military Personnel
aze,2010,81940,Military Personnel
aze,2011,81950,Military Personnel
aze,2012,81950,Military Personnel
aze,2013,81950,Military Personnel
aze,2014,81950,Military Personnel
aze,2015,81950,Military Personnel
aze,2016,81950,Military Personnel
aze,2017,82000,Military Personnel
aze,2018,81950,Military Personnel
aze,2019,82000,Military Personnel
aze,2020,82000,Military Personnel
bdi,1985,5200,Military Personnel
bdi,1989,11000,Military Personnel
bdi,1990,12000,Military Personnel
bdi,1991,12000,Military Personnel
bdi,1992,13000,Military Personnel
bdi,1993,13000,Military Personnel
bdi,1994,17000,Military Personnel
bdi,1995,14600,Military Personnel
bdi,1996,22000,Military Personnel
bdi,1997,22000,Military Personnel
bdi,1998,43500,Military Personnel
bdi,1999,45500,Military Personnel
bdi,2000,45500,Military Personnel
bdi,2001,51000,Military Personnel
bdi,2002,51000,Military Personnel
bdi,2003,56000,Military Personnel
bdi,2004,81000,Military Personnel
bdi,2005,82000,Military Personnel
bdi,2007,51000,Military Personnel
bdi,2008,51000,Military Personnel
bdi,2009,51050,Military Personnel
bdi,2010,51050,Military Personnel
bdi,2011,51050,Military Personnel
bdi,2012,51000,Military Personnel
bdi,2013,51050,Military Personnel
bdi,2014,51050,Military Personnel
bdi,2015,41000,Military Personnel
bdi,2016,51050,Military Personnel
bdi,2017,31000,Military Personnel
bdi,2018,51050,Military Personnel
bdi,2019,51000,Military Personnel
bdi,2020,31000,Military Personnel
bel,1985,91600,Military Personnel
bel,1989,110000,Military Personnel
bel,1990,106000,Military Personnel
bel,1991,101000,Military Personnel
bel,1992,79000,Military Personnel
bel,1993,70000,Military Personnel
bel,1994,53000,Military Personnel
bel,1995,47200,Military Personnel
bel,1996,46300,Military Personnel
bel,1997,44450,Military Personnel
bel,1998,43700,Military Personnel
bel,1999,41750,Military Personnel
bel,2000,39300,Military Personnel
bel,2001,39400,Military Personnel
bel,2002,39200,Military Personnel
bel,2003,40800,Military Personnel
bel,2004,36000,Military Personnel
bel,2005,37000,Military Personnel
bel,2006,40000,Military Personnel
bel,2007,39000,Military Personnel
bel,2008,39000,Military Personnel
bel,2009,39482,Military Personnel
bel,2010,35736,Military Personnel
bel,2011,34050,Military Personnel
bel,2012,30700,Military Personnel
bel,2013,37500,Military Personnel
bel,2014,37600,Military Personnel
bel,2015,36350,Military Personnel
bel,2016,33800,Military Personnel
bel,2017,32000,Military Personnel
bel,2018,31500,Military Personnel
bel,2019,26000,Military Personnel
bel,2020,24000,Military Personnel
ben,1985,4500,Military Personnel
ben,1989,5000,Military Personnel
ben,1990,6000,Military Personnel
ben,1991,7000,Military Personnel
ben,1992,7000,Military Personnel
ben,1993,8000,Military Personnel
ben,1994,8000,Military Personnel
ben,1995,7300,Military Personnel
ben,1996,7300,Military Personnel
ben,1997,7300,Military Personnel
ben,1998,7300,Military Personnel
ben,1999,7300,Military Personnel
ben,2000,7300,Military Personnel
ben,2001,7300,Military Personnel
ben,2002,7100,Military Personnel
ben,2003,7100,Military Personnel
ben,2004,6000,Military Personnel
ben,2005,8000,Military Personnel
ben,2007,8000,Military Personnel
ben,2008,8000,Military Personnel
ben,2009,7250,Military Personnel
ben,2010,7250,Military Personnel
ben,2011,9450,Military Personnel
ben,2012,9450,Military Personnel
ben,2013,9450,Military Personnel
ben,2014,9450,Military Personnel
ben,2015,9750,Military Personnel
ben,2016,9750,Military Personnel
ben,2017,12000,Military Personnel
ben,2018,12250,Military Personnel
ben,2019,12000,Military Personnel
ben,2020,12000,Military Personnel
bfa,1985,4000,Military Personnel
bfa,1989,8000,Military Personnel
bfa,1990,10000,Military Personnel
bfa,1991,10000,Military Personnel
bfa,1992,9000,Military Personnel
bfa,1993,9000,Military Personnel
bfa,1994,9000,Military Personnel
bfa,1995,10300,Military Personnel
bfa,1996,10300,Military Personnel
bfa,1997,10000,Military Personnel
bfa,1998,10250,Military Personnel
bfa,1999,10300,Military Personnel
bfa,2000,11300,Military Personnel
bfa,2001,14200,Military Personnel
bfa,2002,14400,Military Personnel
bfa,2003,15000,Military Personnel
bfa,2004,10250,Military Personnel
bfa,2005,11250,Military Personnel
bfa,2007,11250,Military Personnel
bfa,2008,11250,Military Personnel
bfa,2009,11450,Military Personnel
bfa,2010,11450,Military Personnel
bfa,2011,11450,Military Personnel
bfa,2012,11450,Military Personnel
bfa,2013,11450,Military Personnel
bfa,2014,11450,Military Personnel
bfa,2015,11450,Military Personnel
bfa,2016,11450,Military Personnel
bfa,2017,11000,Military Personnel
bfa,2018,11200,Military Personnel
bfa,2019,11000,Military Personnel
bfa,2020,11000,Military Personnel
bgd,1985,91300,Military Personnel
bgd,1989,103000,Military Personnel
bgd,1990,103000,Military Personnel
bgd,1991,107000,Military Personnel
bgd,1992,107000,Military Personnel
bgd,1993,107000,Military Personnel
bgd,1994,113000,Military Personnel
bgd,1995,170500,Military Personnel
bgd,1996,167200,Military Personnel
bgd,1997,170700,Military Personnel
bgd,1998,170700,Military Personnel
bgd,1999,192200,Military Personnel
bgd,2000,137000,Military Personnel
bgd,2001,200200,Military Personnel
bgd,2002,200200,Military Personnel
bgd,2003,188700,Military Personnel
bgd,2004,251000,Military Personnel
bgd,2005,252000,Military Personnel
bgd,2006,214000,Military Personnel
bgd,2007,221000,Military Personnel
bgd,2008,221000,Military Personnel
bgd,2009,220953,Military Personnel
bgd,2010,220953,Military Personnel
bgd,2011,220950,Military Personnel
bgd,2012,220950,Military Personnel
bgd,2013,220950,Military Personnel
bgd,2014,220950,Military Personnel
bgd,2015,220950,Military Personnel
bgd,2016,220950,Military Personnel
bgd,2017,221000,Military Personnel
bgd,2018,227050,Military Personnel
bgd,2019,227000,Military Personnel
bgd,2020,227000,Military Personnel
bgr,1985,148500,Military Personnel
bgr,1989,150000,Military Personnel
bgr,1990,129000,Military Personnel
bgr,1991,107000,Military Personnel
bgr,1992,99000,Military Personnel
bgr,1993,52000,Military Personnel
bgr,1994,80000,Military Personnel
bgr,1995,135900,Military Personnel
bgr,1996,137500,Military Personnel
bgr,1997,135500,Military Personnel
bgr,1998,135500,Military Personnel
bgr,1999,114760,Military Personnel
bgr,2000,113800,Military Personnel
bgr,2001,111300,Military Personnel
bgr,2002,102400,Military Personnel
bgr,2003,85000,Military Personnel
bgr,2004,85000,Military Personnel
bgr,2005,85000,Military Personnel
bgr,2006,75000,Military Personnel
bgr,2007,75000,Military Personnel
bgr,2008,75000,Military Personnel
bgr,2009,65315,Military Personnel
bgr,2010,65315,Military Personnel
bgr,2011,47300,Military Personnel
bgr,2012,47300,Military Personnel
bgr,2013,47300,Military Personnel
bgr,2014,47300,Military Personnel
bgr,2015,47300,Military Personnel
bgr,2016,31300,Military Personnel
bgr,2017,31000,Military Personnel
bgr,2018,36950,Military Personnel
bgr,2019,37000,Military Personnel
bgr,2020,37000,Military Personnel
bhr,1985,2800,Military Personnel
bhr,1989,5000,Military Personnel
bhr,1990,8000,Military Personnel
bhr,1991,8000,Military Personnel
bhr,1992,7000,Military Personnel
bhr,1993,7000,Military Personnel
bhr,1994,8000,Military Personnel
bhr,1995,20000,Military Personnel
bhr,1996,20300,Military Personnel
bhr,1997,20850,Military Personnel
bhr,1998,20850,Military Personnel
bhr,1999,21150,Military Personnel
bhr,2000,21200,Military Personnel
bhr,2001,21200,Military Personnel
bhr,2002,20900,Military Personnel
bhr,2003,21400,Military Personnel
bhr,2004,21000,Military Personnel
bhr,2005,21000,Military Personnel
bhr,2006,19000,Military Personnel
bhr,2007,19000,Military Personnel
bhr,2008,19000,Military Personnel
bhr,2009,19460,Military Personnel
bhr,2010,19460,Military Personnel
bhr,2011,19460,Military Personnel
bhr,2012,19460,Military Personnel
bhr,2013,19460,Military Personnel
bhr,2014,19460,Military Personnel
bhr,2015,19460,Military Personnel
bhr,2016,19460,Military Personnel
bhr,2017,19000,Military Personnel
bhr,2018,19200,Military Personnel
bhr,2019,19000,Military Personnel
bhr,2020,19000,Military Personnel
bhs,1985,500,Military Personnel
bhs,1995,2100,Military Personnel
bhs,1996,3200,Military Personnel
bhs,1997,3160,Military Personnel
bhs,1998,3160,Military Personnel
bhs,1999,3200,Military Personnel
bhs,2000,3200,Military Personnel
bhs,2001,3200,Military Personnel
bhs,2002,900,Military Personnel
bhs,2003,900,Military Personnel
bhs,2004,860,Military Personnel
bhs,2005,860,Military Personnel
bhs,2006,860,Military Personnel
bhs,2007,860,Military Personnel
bhs,2008,1000,Military Personnel
bhs,2009,860,Military Personnel
bhs,2010,860,Military Personnel
bhs,2011,850,Military Personnel
bhs,2012,850,Military Personnel
bhs,2013,1300,Military Personnel
bhs,2014,1300,Military Personnel
bhs,2015,1300,Military Personnel
bhs,2016,1300,Military Personnel
bhs,2017,1000,Military Personnel
bhs,2018,1300,Military Personnel
bhs,2019,2000,Military Personnel
bhs,2020,2000,Military Personnel
bih,1992,60000,Military Personnel
bih,1994,70000,Military Personnel
bih,1995,92000,Military Personnel
bih,1996,227000,Military Personnel
bih,1997,86000,Military Personnel
bih,1998,86000,Military Personnel
bih,1999,86000,Military Personnel
bih,2000,76000,Military Personnel
bih,2001,24000,Military Personnel
bih,2002,19800,Military Personnel
bih,2003,18800,Military Personnel
bih,2004,24000,Military Personnel
bih,2005,12000,Military Personnel
bih,2006,9000,Military Personnel
bih,2007,9000,Military Personnel
bih,2008,9000,Military Personnel
bih,2009,10577,Military Personnel
bih,2010,10577,Military Personnel
bih,2011,10550,Military Personnel
bih,2012,10500,Military Personnel
bih,2013,10500,Military Personnel
bih,2014,10500,Military Personnel
bih,2015,10500,Military Personnel
bih,2016,10500,Military Personnel
bih,2017,11000,Military Personnel
bih,2018,10500,Military Personnel
bih,2019,11000,Military Personnel
bih,2020,11000,Military Personnel
blr,1992,102000,Military Personnel
blr,1993,115000,Military Personnel
blr,1994,65000,Military Personnel
blr,1995,106400,Military Personnel
blr,1996,93500,Military Personnel
blr,1997,89800,Military Personnel
blr,1998,91000,Military Personnel
blr,1999,103900,Military Personnel
blr,2000,91100,Military Personnel
blr,2001,192900,Military Personnel
blr,2002,189800,Military Personnel
blr,2003,182900,Military Personnel
blr,2004,182000,Military Personnel
blr,2005,183000,Military Personnel
blr,2006,183000,Military Personnel
blr,2007,183000,Military Personnel
blr,2008,183000,Military Personnel
blr,2009,182940,Military Personnel
blr,2010,182940,Military Personnel
blr,2011,158000,Military Personnel
blr,2012,158000,Military Personnel
blr,2013,158000,Military Personnel
blr,2014,158000,Military Personnel
blr,2015,158000,Military Personnel
blr,2016,155350,Military Personnel
blr,2017,155000,Military Personnel
blr,2018,155350,Military Personnel
blr,2019,155000,Military Personnel
blr,2020,158000,Military Personnel
blz,1985,600,Military Personnel
blz,1989,1000,Military Personnel
blz,1990,1000,Military Personnel
blz,1991,1000,Military Personnel
blz,1992,1000,Military Personnel
blz,1993,1000,Military Personnel
blz,1994,1000,Military Personnel
blz,1995,1100,Military Personnel
blz,1996,1100,Military Personnel
blz,1997,1050,Military Personnel
blz,1998,1050,Military Personnel
blz,1999,1050,Military Personnel
blz,2000,1100,Military Personnel
blz,2001,1100,Military Personnel
blz,2002,1100,Military Personnel
blz,2003,1100,Military Personnel
blz,2004,1000,Military Personnel
blz,2005,1000,Military Personnel
blz,2006,1000,Military Personnel
blz,2007,1000,Military Personnel
blz,2008,1000,Military Personnel
blz,2009,1050,Military Personnel
blz,2010,1050,Military Personnel
blz,2011,1050,Military Personnel
blz,2012,1050,Military Personnel
blz,2013,1050,Military Personnel
blz,2014,1050,Military Personnel
blz,2015,1500,Military Personnel
blz,2016,1500,Military Personnel
blz,2017,2000,Military Personnel
blz,2018,1500,Military Personnel
blz,2019,2000,Military Personnel
blz,2020,2000,Military Personnel
bol,1985,27600,Military Personnel
bol,1989,30000,Military Personnel
bol,1990,30000,Military Personnel
bol,1991,33000,Military Personnel
bol,1992,32000,Military Personnel
bol,1993,32000,Military Personnel
bol,1994,28000,Military Personnel
bol,1995,64100,Military Personnel
bol,1996,64100,Military Personnel
bol,1997,70600,Military Personnel
bol,1998,70600,Military Personnel
bol,1999,69600,Military Personnel
bol,2000,69600,Military Personnel
bol,2001,68600,Military Personnel
bol,2002,68600,Military Personnel
bol,2003,68600,Military Personnel
bol,2004,68000,Military Personnel
bol,2005,70000,Military Personnel
bol,2006,83000,Military Personnel
bol,2007,83000,Military Personnel
bol,2008,83000,Military Personnel
bol,2009,83200,Military Personnel
bol,2010,83200,Military Personnel
bol,2011,83200,Military Personnel
bol,2012,83200,Military Personnel
bol,2013,83200,Military Personnel
bol,2014,71200,Military Personnel
bol,2015,71200,Military Personnel
bol,2016,71200,Military Personnel
bol,2017,71000,Military Personnel
bol,2018,71100,Military Personnel
bol,2019,71000,Military Personnel
bol,2020,71000,Military Personnel
bra,1985,276000,Military Personnel
bra,1989,319000,Military Personnel
bra,1990,295000,Military Personnel
bra,1991,295000,Military Personnel
bra,1992,296000,Military Personnel
bra,1993,296000,Military Personnel
bra,1994,296000,Military Personnel
bra,1995,680600,Military Personnel
bra,1996,680600,Military Personnel
bra,1997,700300,Military Personnel
bra,1998,698850,Military Personnel
bra,1999,676600,Military Personnel
bra,2000,673200,Military Personnel
bra,2001,673200,Military Personnel
bra,2002,673200,Military Personnel
bra,2003,673200,Military Personnel
bra,2004,687000,Military Personnel
bra,2005,673000,Military Personnel
bra,2006,754000,Military Personnel
bra,2007,721000,Military Personnel
bra,2008,721000,Military Personnel
bra,2009,713480,Military Personnel
bra,2010,713480,Military Personnel
bra,2011,713480,Military Personnel
bra,2012,713480,Military Personnel
bra,2013,713480,Military Personnel
bra,2014,729500,Military Personnel
bra,2015,729500,Military Personnel
bra,2016,729500,Military Personnel
bra,2017,730000,Military Personnel
bra,2018,761500,Military Personnel
bra,2019,762000,Military Personnel
bra,2020,762000,Military Personnel
brb,1985,1000,Military Personnel
brb,1995,600,Military Personnel
brb,1996,600,Military Personnel
brb,1997,600,Military Personnel
brb,1998,610,Military Personnel
brb,1999,610,Military Personnel
brb,2000,600,Military Personnel
brb,2001,600,Military Personnel
brb,2002,600,Military Personnel
brb,2003,600,Military Personnel
brb,2004,610,Military Personnel
brb,2005,610,Military Personnel
brb,2006,610,Military Personnel
brb,2007,610,Military Personnel
brb,2008,1000,Military Personnel
brb,2009,610,Military Personnel
brb,2010,610,Military Personnel
brb,2011,610,Military Personnel
brb,2012,610,Military Personnel
brb,2013,610,Military Personnel
brb,2014,610,Military Personnel
brb,2015,610,Military Personnel
brb,2016,610,Military Personnel
brb,2017,1000,Military Personnel
brb,2018,610,Military Personnel
brb,2019,1000,Military Personnel
brb,2020,1000,Military Personnel
brn,1985,4100,Military Personnel
brn,1989,4000,Military Personnel
brn,1990,4000,Military Personnel
brn,1991,4000,Military Personnel
brn,1992,4000,Military Personnel
brn,1993,4000,Military Personnel
brn,1994,5000,Military Personnel
brn,1995,9000,Military Personnel
brn,1996,9100,Military Personnel
brn,1997,9050,Military Personnel
brn,1998,9050,Military Personnel
brn,1999,8750,Military Personnel
brn,2000,8800,Military Personnel
brn,2001,9700,Military Personnel
brn,2002,10700,Military Personnel
brn,2003,10700,Military Personnel
brn,2004,10000,Military Personnel
brn,2005,11000,Military Personnel
brn,2006,9000,Military Personnel
brn,2007,9000,Military Personnel
brn,2008,9000,Military Personnel
brn,2009,9250,Military Personnel
brn,2010,9250,Military Personnel
brn,2011,9250,Military Personnel
brn,2012,9250,Military Personnel
brn,2013,9250,Military Personnel
brn,2014,9250,Military Personnel
brn,2015,9250,Military Personnel
brn,2016,12100,Military Personnel
brn,2017,8000,Military Personnel
brn,2018,8200,Military Personnel
brn,2019,8000,Military Personnel
brn,2020,8000,Military Personnel
btn,1985,3000,Military Personnel
btn,1992,5000,Military Personnel
btn,1993,5000,Military Personnel
btn,1994,5000,Military Personnel
btn,1995,4000,Military Personnel
btn,1996,5000,Military Personnel
btn,1997,6000,Military Personnel
btn,1998,7000,Military Personnel
btn,1999,7000,Military Personnel
btn,2000,6000,Military Personnel
bwa,1985,4000,Military Personnel
bwa,1989,6000,Military Personnel
bwa,1990,6000,Military Personnel
bwa,1991,7000,Military Personnel
bwa,1992,7000,Military Personnel
bwa,1993,7000,Military Personnel
bwa,1994,7000,Military Personnel
bwa,1995,8500,Military Personnel
bwa,1996,8500,Military Personnel
bwa,1997,8500,Military Personnel
bwa,1998,9500,Military Personnel
bwa,1999,10000,Military Personnel
bwa,2000,10000,Military Personnel
bwa,2001,10000,Military Personnel
bwa,2002,10500,Military Personnel
bwa,2003,10500,Military Personnel
bwa,2004,10000,Military Personnel
bwa,2005,11000,Military Personnel
bwa,2006,11000,Military Personnel
bwa,2007,11000,Military Personnel
bwa,2008,11000,Military Personnel
bwa,2009,10500,Military Personnel
bwa,2010,10500,Military Personnel
bwa,2011,10500,Military Personnel
bwa,2012,10500,Military Personnel
bwa,2013,10500,Military Personnel
bwa,2014,10500,Military Personnel
bwa,2015,9000,Military Personnel
bwa,2016,9000,Military Personnel
bwa,2017,9000,Military Personnel
bwa,2018,9000,Military Personnel
bwa,2019,9000,Military Personnel
bwa,2020,9000,Military Personnel
caf,1985,2300,Military Personnel
caf,1989,5000,Military Personnel
caf,1990,4000,Military Personnel
caf,1991,4000,Military Personnel
caf,1992,4000,Military Personnel
caf,1993,4000,Military Personnel
caf,1994,4000,Military Personnel
caf,1995,5000,Military Personnel
caf,1996,5000,Military Personnel
caf,1997,5000,Military Personnel
caf,1998,4950,Military Personnel
caf,1999,5000,Military Personnel
caf,2000,5400,Military Personnel
caf,2001,4200,Military Personnel
caf,2002,3550,Military Personnel
caf,2003,3600,Military Personnel
caf,2004,2000,Military Personnel
caf,2005,3000,Military Personnel
caf,2007,3000,Military Personnel
caf,2008,3000,Military Personnel
caf,2009,3150,Military Personnel
caf,2010,3150,Military Personnel
caf,2011,3150,Military Personnel
caf,2012,8150,Military Personnel
caf,2013,8150,Military Personnel
caf,2014,8150,Military Personnel
caf,2015,8150,Military Personnel
caf,2016,8150,Military Personnel
caf,2017,8000,Military Personnel
caf,2018,10150,Military Personnel
caf,2019,10000,Military Personnel
caf,2020,10000,Military Personnel
can,1985,83000,Military Personnel
can,1989,88000,Military Personnel
can,1990,87000,Military Personnel
can,1991,86000,Military Personnel
can,1992,82000,Military Personnel
can,1993,76000,Military Personnel
can,1994,75000,Military Personnel
can,1995,75700,Military Personnel
can,1996,79800,Military Personnel
