geo,time,Value,Measure
ukr,2011,566000000,Arms Exports (USD)
ukr,2012,1491000000,Arms Exports (USD)
ukr,2013,683000000,Arms Exports (USD)
ukr,2014,630000000,Arms Exports (USD)
ukr,2015,299000000,Arms Exports (USD)
ukr,2016,455000000,Arms Exports (USD)
ukr,2017,375000000,Arms Exports (USD)
ukr,2018,254000000,Arms Exports (USD)
ukr,2019,165000000,Arms Exports (USD)
ukr,2020,116000000,Arms Exports (USD)
ukr,2021,147000000,Arms Exports (USD)
ukr,2022,50000000,Arms Exports (USD)
ury,1960,6000000,Arms Exports (USD)
ury,2000,1000000,Arms Exports (USD)
usa,1960,6132000000,Arms Exports (USD)
usa,1961,6290000000,Arms Exports (USD)
usa,1962,6130000000,Arms Exports (USD)
usa,1963,9360000000,Arms Exports (USD)
usa,1964,12316000000,Arms Exports (USD)
usa,1965,11301000000,Arms Exports (USD)
usa,1966,8402000000,Arms Exports (USD)
usa,1967,7236000000,Arms Exports (USD)
usa,1968,8405000000,Arms Exports (USD)
usa,1969,11806000000,Arms Exports (USD)
usa,1970,8980000000,Arms Exports (USD)
usa,1971,11742000000,Arms Exports (USD)
usa,1972,10808000000,Arms Exports (USD)
usa,1973,12031000000,Arms Exports (USD)
usa,1974,12904000000,Arms Exports (USD)
usa,1975,15858000000,Arms Exports (USD)
usa,1976,15798000000,Arms Exports (USD)
usa,1977,14510000000,Arms Exports (USD)
usa,1978,13899000000,Arms Exports (USD)
usa,1979,9909000000,Arms Exports (USD)
usa,1980,10738000000,Arms Exports (USD)
usa,1981,13628000000,Arms Exports (USD)
usa,1982,13988000000,Arms Exports (USD)
usa,1983,13950000000,Arms Exports (USD)
usa,1984,11864000000,Arms Exports (USD)
usa,1985,10781000000,Arms Exports (USD)
usa,1986,11604000000,Arms Exports (USD)
usa,1987,12180000000,Arms Exports (USD)
usa,1988,11858000000,Arms Exports (USD)
usa,1989,11314000000,Arms Exports (USD)
usa,1990,10606000000,Arms Exports (USD)
usa,1991,12489000000,Arms Exports (USD)
usa,1992,14090000000,Arms Exports (USD)
usa,1993,13770000000,Arms Exports (USD)
usa,1994,11480000000,Arms Exports (USD)
usa,1995,11182000000,Arms Exports (USD)
usa,1996,10839000000,Arms Exports (USD)
usa,1997,14500000000,Arms Exports (USD)
usa,1998,15708000000,Arms Exports (USD)
usa,1999,11543000000,Arms Exports (USD)
usa,2000,7651000000,Arms Exports (USD)
usa,2001,5592000000,Arms Exports (USD)
usa,2002,4853000000,Arms Exports (USD)
usa,2003,5624000000,Arms Exports (USD)
usa,2004,6834000000,Arms Exports (USD)
usa,2005,6766000000,Arms Exports (USD)
usa,2006,7552000000,Arms Exports (USD)
usa,2007,7972000000,Arms Exports (USD)
usa,2008,7144000000,Arms Exports (USD)
usa,2009,7202000000,Arms Exports (USD)
usa,2010,8336000000,Arms Exports (USD)
usa,2011,8941000000,Arms Exports (USD)
usa,2012,8999000000,Arms Exports (USD)
usa,2013,7607000000,Arms Exports (USD)
usa,2014,9588000000,Arms Exports (USD)
usa,2015,9918000000,Arms Exports (USD)
usa,2016,9769000000,Arms Exports (USD)
usa,2017,11732000000,Arms Exports (USD)
usa,2018,9674000000,Arms Exports (USD)
usa,2019,10888000000,Arms Exports (USD)
usa,2020,9426000000,Arms Exports (USD)
usa,2021,10994000000,Arms Exports (USD)
usa,2022,14515000000,Arms Exports (USD)
uzb,2003,252000000,Arms Exports (USD)
uzb,2004,126000000,Arms Exports (USD)
uzb,2005,4000000,Arms Exports (USD)
uzb,2009,209000000,Arms Exports (USD)
uzb,2010,209000000,Arms Exports (USD)
uzb,2011,209000000,Arms Exports (USD)
uzb,2015,34000000,Arms Exports (USD)
uzb,2016,68000000,Arms Exports (USD)
ven,1969,17000000,Arms Exports (USD)
ven,1975,13000000,Arms Exports (USD)
ven,1987,0,Arms Exports (USD)
ven,2004,1000000,Arms Exports (USD)
ven,2006,7000000,Arms Exports (USD)
ven,2008,3000000,Arms Exports (USD)
ven,2009,40000000,Arms Exports (USD)
vnm,1972,0,Arms Exports (USD)
vnm,1987,11000000,Arms Exports (USD)
vnm,2006,14000000,Arms Exports (USD)
vnm,2018,10000000,Arms Exports (USD)
yem,1975,6000000,Arms Exports (USD)
yem,1986,51000000,Arms Exports (USD)
zaf,1960,27000000,Arms Exports (USD)
zaf,1961,33000000,Arms Exports (USD)
zaf,1967,8000000,Arms Exports (USD)
zaf,1969,13000000,Arms Exports (USD)
zaf,1970,2000000,Arms Exports (USD)
zaf,1971,7000000,Arms Exports (USD)
zaf,1972,22000000,Arms Exports (USD)
zaf,1973,1000000,Arms Exports (USD)
zaf,1974,2000000,Arms Exports (USD)
zaf,1975,28000000,Arms Exports (USD)
zaf,1976,19000000,Arms Exports (USD)
zaf,1977,0,Arms Exports (USD)
zaf,1980,49000000,Arms Exports (USD)
zaf,1981,49000000,Arms Exports (USD)
zaf,1982,1000000,Arms Exports (USD)
zaf,1985,25000000,Arms Exports (USD)
zaf,1986,25000000,Arms Exports (USD)
zaf,1987,28000000,Arms Exports (USD)
zaf,1988,25000000,Arms Exports (USD)
zaf,1989,0,Arms Exports (USD)
zaf,1991,54000000,Arms Exports (USD)
zaf,1992,75000000,Arms Exports (USD)
zaf,1993,54000000,Arms Exports (USD)
zaf,1994,13000000,Arms Exports (USD)
zaf,1995,17000000,Arms Exports (USD)
zaf,1996,31000000,Arms Exports (USD)
zaf,1997,7000000,Arms Exports (USD)
zaf,1998,22000000,Arms Exports (USD)
zaf,1999,28000000,Arms Exports (USD)
zaf,2000,20000000,Arms Exports (USD)
zaf,2001,37000000,Arms Exports (USD)
zaf,2002,22000000,Arms Exports (USD)
zaf,2003,47000000,Arms Exports (USD)
zaf,2004,72000000,Arms Exports (USD)
zaf,2005,35000000,Arms Exports (USD)
zaf,2006,199000000,Arms Exports (USD)
zaf,2007,137000000,Arms Exports (USD)
zaf,2008,141000000,Arms Exports (USD)
zaf,2009,107000000,Arms Exports (USD)
zaf,2010,243000000,Arms Exports (USD)
zaf,2011,74000000,Arms Exports (USD)
zaf,2012,193000000,Arms Exports (USD)
zaf,2013,111000000,Arms Exports (USD)
zaf,2014,63000000,Arms Exports (USD)
zaf,2015,67000000,Arms Exports (USD)
zaf,2016,82000000,Arms Exports (USD)
zaf,2017,96000000,Arms Exports (USD)
zaf,2018,90000000,Arms Exports (USD)
zaf,2019,109000000,Arms Exports (USD)
zaf,2020,111000000,Arms Exports (USD)
zaf,2021,89000000,Arms Exports (USD)
zaf,2022,48000000,Arms Exports (USD)
zmb,1990,2000000,Arms Exports (USD)
zwe,1964,1000000,Arms Exports (USD)
zwe,2001,4000000,Arms Exports (USD)
