geo,time,Value,Measure
afg,1960,40000000,Arms Imports (USD)
afg,1961,56000000,Arms Imports (USD)
afg,1962,64000000,Arms Imports (USD)
afg,1963,40000000,Arms Imports (USD)
afg,1964,56000000,Arms Imports (USD)
afg,1965,91000000,Arms Imports (USD)
afg,1966,198000000,Arms Imports (USD)
afg,1967,230000000,Arms Imports (USD)
afg,1968,145000000,Arms Imports (USD)
afg,1969,92000000,Arms Imports (USD)
afg,1970,9000000,Arms Imports (USD)
afg,1971,149000000,Arms Imports (USD)
afg,1972,124000000,Arms Imports (USD)
afg,1975,90000000,Arms Imports (USD)
afg,1976,230000000,Arms Imports (USD)
afg,1977,75000000,Arms Imports (USD)
afg,1978,281000000,Arms Imports (USD)
afg,1979,360000000,Arms Imports (USD)
afg,1980,352000000,Arms Imports (USD)
afg,1981,382000000,Arms Imports (USD)
afg,1982,294000000,Arms Imports (USD)
afg,1983,236000000,Arms Imports (USD)
afg,1984,368000000,Arms Imports (USD)
afg,1985,153000000,Arms Imports (USD)
afg,1986,284000000,Arms Imports (USD)
afg,1987,561000000,Arms Imports (USD)
afg,1988,1047000000,Arms Imports (USD)
afg,1989,2151000000,Arms Imports (USD)
afg,1990,1865000000,Arms Imports (USD)
afg,1991,1411000000,Arms Imports (USD)
afg,2002,34000000,Arms Imports (USD)
afg,2005,33000000,Arms Imports (USD)
afg,2006,3000000,Arms Imports (USD)
afg,2007,39000000,Arms Imports (USD)
afg,2008,145000000,Arms Imports (USD)
afg,2009,324000000,Arms Imports (USD)
afg,2010,360000000,Arms Imports (USD)
afg,2011,628000000,Arms Imports (USD)
afg,2012,519000000,Arms Imports (USD)
afg,2013,255000000,Arms Imports (USD)
afg,2014,317000000,Arms Imports (USD)
afg,2015,139000000,Arms Imports (USD)
afg,2016,169000000,Arms Imports (USD)
afg,2017,236000000,Arms Imports (USD)
afg,2018,313000000,Arms Imports (USD)
afg,2019,383000000,Arms Imports (USD)
afg,2020,234000000,Arms Imports (USD)
afg,2021,65000000,Arms Imports (USD)
ago,1974,1000000,Arms Imports (USD)
ago,1975,241000000,Arms Imports (USD)
ago,1976,181000000,Arms Imports (USD)
ago,1977,105000000,Arms Imports (USD)
ago,1978,146000000,Arms Imports (USD)
ago,1979,111000000,Arms Imports (USD)
ago,1980,153000000,Arms Imports (USD)
ago,1981,241000000,Arms Imports (USD)
ago,1982,379000000,Arms Imports (USD)
ago,1983,574000000,Arms Imports (USD)
ago,1984,479000000,Arms Imports (USD)
ago,1985,528000000,Arms Imports (USD)
ago,1986,703000000,Arms Imports (USD)
ago,1987,1186000000,Arms Imports (USD)
ago,1988,965000000,Arms Imports (USD)
ago,1989,152000000,Arms Imports (USD)
ago,1990,140000000,Arms Imports (USD)
ago,1993,122000000,Arms Imports (USD)
ago,1994,111000000,Arms Imports (USD)
ago,1995,1000000,Arms Imports (USD)
ago,1996,44000000,Arms Imports (USD)
ago,1997,7000000,Arms Imports (USD)
ago,1998,149000000,Arms Imports (USD)
ago,1999,358000000,Arms Imports (USD)
ago,2000,147000000,Arms Imports (USD)
ago,2001,156000000,Arms Imports (USD)
ago,2002,148000000,Arms Imports (USD)
ago,2003,48000000,Arms Imports (USD)
ago,2004,8000000,Arms Imports (USD)
ago,2005,38000000,Arms Imports (USD)
ago,2006,7000000,Arms Imports (USD)
ago,2007,31000000,Arms Imports (USD)
ago,2008,29000000,Arms Imports (USD)
ago,2009,20000000,Arms Imports (USD)
ago,2013,30000000,Arms Imports (USD)
ago,2014,2000000,Arms Imports (USD)
ago,2015,49000000,Arms Imports (USD)
ago,2016,152000000,Arms Imports (USD)
ago,2017,110000000,Arms Imports (USD)
ago,2018,272000000,Arms Imports (USD)
ago,2019,169000000,Arms Imports (USD)
ago,2020,51000000,Arms Imports (USD)
ago,2022,46000000,Arms Imports (USD)
alb,1960,57000000,Arms Imports (USD)
alb,1961,74000000,Arms Imports (USD)
alb,1962,42000000,Arms Imports (USD)
alb,1963,12000000,Arms Imports (USD)
alb,1964,8000000,Arms Imports (USD)
alb,1965,140000000,Arms Imports (USD)
alb,1966,74000000,Arms Imports (USD)
alb,1967,163000000,Arms Imports (USD)
alb,1968,265000000,Arms Imports (USD)
alb,1969,297000000,Arms Imports (USD)
alb,1970,250000000,Arms Imports (USD)
alb,1971,332000000,Arms Imports (USD)
alb,1972,134000000,Arms Imports (USD)
alb,1973,106000000,Arms Imports (USD)
alb,1974,137000000,Arms Imports (USD)
alb,1975,53000000,Arms Imports (USD)
alb,1976,5000000,Arms Imports (USD)
alb,1977,7000000,Arms Imports (USD)
alb,1978,5000000,Arms Imports (USD)
alb,1995,26000000,Arms Imports (USD)
alb,2003,2000000,Arms Imports (USD)
alb,2005,7000000,Arms Imports (USD)
alb,2007,5000000,Arms Imports (USD)
alb,2012,15000000,Arms Imports (USD)
alb,2013,7000000,Arms Imports (USD)
alb,2014,7000000,Arms Imports (USD)
alb,2015,7000000,Arms Imports (USD)
alb,2017,2000000,Arms Imports (USD)
alb,2018,2000000,Arms Imports (USD)
alb,2019,5000000,Arms Imports (USD)
alb,2020,1000000,Arms Imports (USD)
are,1968,13000000,Arms Imports (USD)
are,1969,13000000,Arms Imports (USD)
are,1970,69000000,Arms Imports (USD)
are,1971,24000000,Arms Imports (USD)
are,1972,26000000,Arms Imports (USD)
are,1973,88000000,Arms Imports (USD)
are,1974,100000000,Arms Imports (USD)
are,1975,153000000,Arms Imports (USD)
are,1976,283000000,Arms Imports (USD)
are,1977,304000000,Arms Imports (USD)
are,1978,217000000,Arms Imports (USD)
are,1979,18000000,Arms Imports (USD)
are,1980,204000000,Arms Imports (USD)
are,1981,429000000,Arms Imports (USD)
are,1982,160000000,Arms Imports (USD)
are,1983,164000000,Arms Imports (USD)
are,1984,312000000,Arms Imports (USD)
are,1985,144000000,Arms Imports (USD)
are,1986,137000000,Arms Imports (USD)
are,1987,199000000,Arms Imports (USD)
are,1988,42000000,Arms Imports (USD)
are,1989,666000000,Arms Imports (USD)
are,1990,564000000,Arms Imports (USD)
are,1991,238000000,Arms Imports (USD)
are,1992,201000000,Arms Imports (USD)
are,1993,578000000,Arms Imports (USD)
are,1994,565000000,Arms Imports (USD)
are,1995,421000000,Arms Imports (USD)
are,1996,480000000,Arms Imports (USD)
are,1997,686000000,Arms Imports (USD)
are,1998,753000000,Arms Imports (USD)
are,1999,436000000,Arms Imports (USD)
are,2000,245000000,Arms Imports (USD)
are,2001,183000000,Arms Imports (USD)
are,2002,221000000,Arms Imports (USD)
are,2003,681000000,Arms Imports (USD)
are,2004,1145000000,Arms Imports (USD)
are,2005,2070000000,Arms Imports (USD)
are,2006,1923000000,Arms Imports (USD)
are,2007,819000000,Arms Imports (USD)
are,2008,728000000,Arms Imports (USD)
are,2009,602000000,Arms Imports (USD)
are,2010,643000000,Arms Imports (USD)
are,2011,1236000000,Arms Imports (USD)
are,2012,1137000000,Arms Imports (USD)
are,2013,2281000000,Arms Imports (USD)
are,2014,733000000,Arms Imports (USD)
are,2015,1179000000,Arms Imports (USD)
are,2016,941000000,Arms Imports (USD)
are,2017,832000000,Arms Imports (USD)
are,2018,1136000000,Arms Imports (USD)
are,2019,810000000,Arms Imports (USD)
are,2020,564000000,Arms Imports (USD)
are,2021,508000000,Arms Imports (USD)
are,2022,681000000,Arms Imports (USD)
arg,1960,111000000,Arms Imports (USD)
arg,1961,205000000,Arms Imports (USD)
arg,1962,48000000,Arms Imports (USD)
arg,1963,19000000,Arms Imports (USD)
arg,1964,19000000,Arms Imports (USD)
arg,1965,7000000,Arms Imports (USD)
arg,1966,93000000,Arms Imports (USD)
arg,1967,143000000,Arms Imports (USD)
arg,1968,430000000,Arms Imports (USD)
arg,1969,230000000,Arms Imports (USD)
arg,1970,257000000,Arms Imports (USD)
arg,1971,376000000,Arms Imports (USD)
arg,1972,402000000,Arms Imports (USD)
arg,1973,243000000,Arms Imports (USD)
arg,1974,440000000,Arms Imports (USD)
arg,1975,260000000,Arms Imports (USD)
arg,1976,489000000,Arms Imports (USD)
arg,1977,194000000,Arms Imports (USD)
arg,1978,424000000,Arms Imports (USD)
arg,1979,441000000,Arms Imports (USD)
arg,1980,440000000,Arms Imports (USD)
arg,1981,851000000,Arms Imports (USD)
arg,1982,407000000,Arms Imports (USD)
arg,1983,1316000000,Arms Imports (USD)
arg,1984,727000000,Arms Imports (USD)
arg,1985,485000000,Arms Imports (USD)
arg,1986,219000000,Arms Imports (USD)
arg,1987,217000000,Arms Imports (USD)
arg,1988,71000000,Arms Imports (USD)
arg,1989,14000000,Arms Imports (USD)
arg,1990,159000000,Arms Imports (USD)
arg,1992,27000000,Arms Imports (USD)
arg,1994,209000000,Arms Imports (USD)
arg,1995,43000000,Arms Imports (USD)
arg,1996,28000000,Arms Imports (USD)
arg,1997,105000000,Arms Imports (USD)
arg,1998,171000000,Arms Imports (USD)
arg,1999,276000000,Arms Imports (USD)
arg,2000,207000000,Arms Imports (USD)
arg,2001,6000000,Arms Imports (USD)
arg,2002,15000000,Arms Imports (USD)
arg,2003,11000000,Arms Imports (USD)
arg,2004,161000000,Arms Imports (USD)
arg,2005,3000000,Arms Imports (USD)
arg,2006,9000000,Arms Imports (USD)
arg,2007,24000000,Arms Imports (USD)
arg,2008,21000000,Arms Imports (USD)
arg,2009,15000000,Arms Imports (USD)
arg,2010,11000000,Arms Imports (USD)
arg,2011,15000000,Arms Imports (USD)
arg,2012,5000000,Arms Imports (USD)
arg,2013,13000000,Arms Imports (USD)
arg,2014,6000000,Arms Imports (USD)
arg,2015,21000000,Arms Imports (USD)
arg,2016,17000000,Arms Imports (USD)
arg,2017,45000000,Arms Imports (USD)
arg,2018,17000000,Arms Imports (USD)
arg,2019,49000000,Arms Imports (USD)
arg,2020,7000000,Arms Imports (USD)
arg,2021,77000000,Arms Imports (USD)
arg,2022,39000000,Arms Imports (USD)
arm,1993,2000000,Arms Imports (USD)
arm,1994,181000000,Arms Imports (USD)
arm,1995,47000000,Arms Imports (USD)
arm,1996,70000000,Arms Imports (USD)
arm,1999,2000000,Arms Imports (USD)
arm,2004,118000000,Arms Imports (USD)
arm,2007,1000000,Arms Imports (USD)
arm,2009,46000000,Arms Imports (USD)
arm,2010,52000000,Arms Imports (USD)
arm,2011,5000000,Arms Imports (USD)
arm,2013,16000000,Arms Imports (USD)
arm,2016,110000000,Arms Imports (USD)
arm,2017,18000000,Arms Imports (USD)
arm,2019,248000000,Arms Imports (USD)
arm,2021,32000000,Arms Imports (USD)
arm,2022,27000000,Arms Imports (USD)
atg,2022,0,Arms Imports (USD)
aus,1960,113000000,Arms Imports (USD)
aus,1961,40000000,Arms Imports (USD)
aus,1962,571000000,Arms Imports (USD)
aus,1963,378000000,Arms Imports (USD)
aus,1964,537000000,Arms Imports (USD)
aus,1965,920000000,Arms Imports (USD)
aus,1966,707000000,Arms Imports (USD)
aus,1967,770000000,Arms Imports (USD)
aus,1968,450000000,Arms Imports (USD)
aus,1969,818000000,Arms Imports (USD)
aus,1970,230000000,Arms Imports (USD)
aus,1971,313000000,Arms Imports (USD)
aus,1972,63000000,Arms Imports (USD)
aus,1973,716000000,Arms Imports (USD)
aus,1974,898000000,Arms Imports (USD)
aus,1975,108000000,Arms Imports (USD)
aus,1976,91000000,Arms Imports (USD)
aus,1977,278000000,Arms Imports (USD)
aus,1978,1029000000,Arms Imports (USD)
aus,1979,192000000,Arms Imports (USD)
aus,1980,404000000,Arms Imports (USD)
aus,1981,449000000,Arms Imports (USD)
aus,1982,129000000,Arms Imports (USD)
aus,1983,632000000,Arms Imports (USD)
aus,1984,622000000,Arms Imports (USD)
aus,1985,511000000,Arms Imports (USD)
aus,1986,815000000,Arms Imports (USD)
aus,1987,592000000,Arms Imports (USD)
aus,1988,743000000,Arms Imports (USD)
aus,1989,692000000,Arms Imports (USD)
aus,1990,352000000,Arms Imports (USD)
aus,1991,213000000,Arms Imports (USD)
aus,1992,364000000,Arms Imports (USD)
aus,1993,448000000,Arms Imports (USD)
aus,1994,262000000,Arms Imports (USD)
aus,1995,64000000,Arms Imports (USD)
aus,1996,597000000,Arms Imports (USD)
aus,1997,35000000,Arms Imports (USD)
aus,1998,542000000,Arms Imports (USD)
aus,1999,678000000,Arms Imports (USD)
aus,2000,326000000,Arms Imports (USD)
aus,2001,1217000000,Arms Imports (USD)
aus,2002,643000000,Arms Imports (USD)
aus,2003,782000000,Arms Imports (USD)
aus,2004,464000000,Arms Imports (USD)
aus,2005,463000000,Arms Imports (USD)
aus,2006,731000000,Arms Imports (USD)
aus,2007,681000000,Arms Imports (USD)
aus,2008,444000000,Arms Imports (USD)
aus,2009,791000000,Arms Imports (USD)
aus,2010,1525000000,Arms Imports (USD)
aus,2011,1527000000,Arms Imports (USD)
aus,2012,819000000,Arms Imports (USD)
aus,2013,219000000,Arms Imports (USD)
aus,2014,883000000,Arms Imports (USD)
aus,2015,1465000000,Arms Imports (USD)
aus,2016,1026000000,Arms Imports (USD)
aus,2017,1664000000,Arms Imports (USD)
aus,2018,1582000000,Arms Imports (USD)
aus,2019,1186000000,Arms Imports (USD)
aus,2020,1655000000,Arms Imports (USD)
aus,2021,1260000000,Arms Imports (USD)
aus,2022,761000000,Arms Imports (USD)
aut,1960,16000000,Arms Imports (USD)
aut,1961,27000000,Arms Imports (USD)
aut,1962,56000000,Arms Imports (USD)
aut,1963,201000000,Arms Imports (USD)
aut,1964,73000000,Arms Imports (USD)
aut,1965,78000000,Arms Imports (USD)
aut,1966,61000000,Arms Imports (USD)
aut,1967,47000000,Arms Imports (USD)
aut,1968,1000000,Arms Imports (USD)
aut,1969,12000000,Arms Imports (USD)
aut,1970,99000000,Arms Imports (USD)
aut,1971,123000000,Arms Imports (USD)
aut,1972,93000000,Arms Imports (USD)
aut,1973,22000000,Arms Imports (USD)
aut,1974,22000000,Arms Imports (USD)
aut,1975,6000000,Arms Imports (USD)
aut,1976,12000000,Arms Imports (USD)
aut,1978,8000000,Arms Imports (USD)
aut,1979,72000000,Arms Imports (USD)
aut,1980,195000000,Arms Imports (USD)
aut,1981,73000000,Arms Imports (USD)
aut,1982,97000000,Arms Imports (USD)
aut,1983,145000000,Arms Imports (USD)
aut,1984,13000000,Arms Imports (USD)
aut,1985,28000000,Arms Imports (USD)
aut,1986,19000000,Arms Imports (USD)
aut,1987,7000000,Arms Imports (USD)
aut,1988,117000000,Arms Imports (USD)
aut,1989,84000000,Arms Imports (USD)
aut,1990,5000000,Arms Imports (USD)
aut,1991,6000000,Arms Imports (USD)
aut,1992,5000000,Arms Imports (USD)
aut,1993,8000000,Arms Imports (USD)
aut,1994,38000000,Arms Imports (USD)
aut,1995,22000000,Arms Imports (USD)
aut,1996,9000000,Arms Imports (USD)
aut,1997,182000000,Arms Imports (USD)
aut,1998,228000000,Arms Imports (USD)
aut,1999,48000000,Arms Imports (USD)
aut,2000,25000000,Arms Imports (USD)
aut,2001,15000000,Arms Imports (USD)
aut,2002,81000000,Arms Imports (USD)
aut,2003,41000000,Arms Imports (USD)
aut,2004,56000000,Arms Imports (USD)
aut,2005,26000000,Arms Imports (USD)
aut,2006,5000000,Arms Imports (USD)
aut,2007,269000000,Arms Imports (USD)
aut,2008,190000000,Arms Imports (USD)
aut,2009,286000000,Arms Imports (USD)
aut,2010,7000000,Arms Imports (USD)
aut,2011,8000000,Arms Imports (USD)
aut,2012,8000000,Arms Imports (USD)
aut,2013,6000000,Arms Imports (USD)
aut,2014,2000000,Arms Imports (USD)
aut,2015,1000000,Arms Imports (USD)
aut,2016,13000000,Arms Imports (USD)
aut,2017,10000000,Arms Imports (USD)
aut,2018,6000000,Arms Imports (USD)
aut,2019,17000000,Arms Imports (USD)
aut,2020,13000000,Arms Imports (USD)
aut,2021,34000000,Arms Imports (USD)
aut,2022,4000000,Arms Imports (USD)
aze,1993,50000000,Arms Imports (USD)
aze,1994,25000000,Arms Imports (USD)
aze,2000,3000000,Arms Imports (USD)
aze,2002,89000000,Arms Imports (USD)
aze,2004,4000000,Arms Imports (USD)
aze,2005,53000000,Arms Imports (USD)
aze,2006,159000000,Arms Imports (USD)
aze,2007,213000000,Arms Imports (USD)
aze,2008,33000000,Arms Imports (USD)
aze,2009,145000000,Arms Imports (USD)
aze,2010,157000000,Arms Imports (USD)
aze,2011,560000000,Arms Imports (USD)
aze,2012,378000000,Arms Imports (USD)
aze,2013,385000000,Arms Imports (USD)
aze,2014,621000000,Arms Imports (USD)
aze,2015,328000000,Arms Imports (USD)
aze,2016,274000000,Arms Imports (USD)
aze,2017,290000000,Arms Imports (USD)
aze,2018,365000000,Arms Imports (USD)
aze,2019,44000000,Arms Imports (USD)
aze,2020,37000000,Arms Imports (USD)
bdi,1966,9000000,Arms Imports (USD)
bdi,1967,2000000,Arms Imports (USD)
bdi,1969,3000000,Arms Imports (USD)
bdi,1973,0,Arms Imports (USD)
bdi,1980,1000000,Arms Imports (USD)
bdi,1981,5000000,Arms Imports (USD)
bdi,1982,3000000,Arms Imports (USD)
bdi,1983,11000000,Arms Imports (USD)
bdi,1984,2000000,Arms Imports (USD)
bdi,1989,6000000,Arms Imports (USD)
bdi,1990,6000000,Arms Imports (USD)
bdi,2001,1000000,Arms Imports (USD)
bdi,2002,3000000,Arms Imports (USD)
bdi,2009,1000000,Arms Imports (USD)
bdi,2010,2000000,Arms Imports (USD)
bdi,2012,5000000,Arms Imports (USD)
bdi,2015,1000000,Arms Imports (USD)
bdi,2016,3000000,Arms Imports (USD)
bdi,2019,2000000,Arms Imports (USD)
bel,1960,92000000,Arms Imports (USD)
bel,1961,132000000,Arms Imports (USD)
bel,1962,188000000,Arms Imports (USD)
bel,1963,573000000,Arms Imports (USD)
bel,1964,648000000,Arms Imports (USD)
bel,1965,512000000,Arms Imports (USD)
bel,1966,106000000,Arms Imports (USD)
bel,1967,39000000,Arms Imports (USD)
bel,1968,220000000,Arms Imports (USD)
bel,1969,240000000,Arms Imports (USD)
bel,1970,514000000,Arms Imports (USD)
bel,1971,499000000,Arms Imports (USD)
bel,1972,492000000,Arms Imports (USD)
bel,1973,580000000,Arms Imports (USD)
bel,1974,113000000,Arms Imports (USD)
bel,1975,130000000,Arms Imports (USD)
bel,1976,184000000,Arms Imports (USD)
bel,1977,187000000,Arms Imports (USD)
bel,1978,412000000,Arms Imports (USD)
bel,1979,792000000,Arms Imports (USD)
bel,1980,577000000,Arms Imports (USD)
bel,1981,521000000,Arms Imports (USD)
bel,1982,438000000,Arms Imports (USD)
bel,1983,583000000,Arms Imports (USD)
bel,1984,575000000,Arms Imports (USD)
bel,1985,287000000,Arms Imports (USD)
bel,1986,91000000,Arms Imports (USD)
bel,1987,91000000,Arms Imports (USD)
bel,1988,407000000,Arms Imports (USD)
bel,1989,203000000,Arms Imports (USD)
bel,1990,314000000,Arms Imports (USD)
bel,1991,125000000,Arms Imports (USD)
bel,1992,48000000,Arms Imports (USD)
bel,1993,73000000,Arms Imports (USD)
bel,1994,47000000,Arms Imports (USD)
bel,1995,16000000,Arms Imports (USD)
bel,1996,3000000,Arms Imports (USD)
bel,1997,50000000,Arms Imports (USD)
bel,1998,55000000,Arms Imports (USD)
bel,1999,58000000,Arms Imports (USD)
bel,2000,35000000,Arms Imports (USD)
bel,2001,29000000,Arms Imports (USD)
bel,2002,48000000,Arms Imports (USD)
bel,2003,21000000,Arms Imports (USD)
bel,2004,15000000,Arms Imports (USD)
bel,2005,3000000,Arms Imports (USD)
bel,2006,15000000,Arms Imports (USD)
bel,2007,171000000,Arms Imports (USD)
bel,2008,191000000,Arms Imports (USD)
bel,2009,86000000,Arms Imports (USD)
bel,2010,35000000,Arms Imports (USD)
bel,2011,23000000,Arms Imports (USD)
bel,2012,29000000,Arms Imports (USD)
bel,2013,45000000,Arms Imports (USD)
bel,2014,100000000,Arms Imports (USD)
bel,2015,55000000,Arms Imports (USD)
bel,2016,4000000,Arms Imports (USD)
bel,2017,7000000,Arms Imports (USD)
bel,2018,1000000,Arms Imports (USD)
bel,2019,9000000,Arms Imports (USD)
bel,2020,90000000,Arms Imports (USD)
bel,2021,255000000,Arms Imports (USD)
bel,2022,158000000,Arms Imports (USD)
ben,1961,2000000,Arms Imports (USD)
ben,1962,1000000,Arms Imports (USD)
ben,1964,2000000,Arms Imports (USD)
ben,1966,1000000,Arms Imports (USD)
ben,1970,0,Arms Imports (USD)
ben,1971,2000000,Arms Imports (USD)
ben,1973,1000000,Arms Imports (USD)
ben,1978,26000000,Arms Imports (USD)
ben,1979,6000000,Arms Imports (USD)
ben,1982,10000000,Arms Imports (USD)
ben,1983,3000000,Arms Imports (USD)
ben,1984,1000000,Arms Imports (USD)
ben,1985,3000000,Arms Imports (USD)
ben,1987,1000000,Arms Imports (USD)
ben,1988,0,Arms Imports (USD)
ben,1989,0,Arms Imports (USD)
ben,1996,1000000,Arms Imports (USD)
ben,2002,7000000,Arms Imports (USD)
ben,2007,3000000,Arms Imports (USD)
ben,2009,1000000,Arms Imports (USD)
ben,2010,0,Arms Imports (USD)
ben,2011,0,Arms Imports (USD)
ben,2012,20000000,Arms Imports (USD)
ben,2013,2000000,Arms Imports (USD)
ben,2016,1000000,Arms Imports (USD)
ben,2020,1000000,Arms Imports (USD)
ben,2022,1000000,Arms Imports (USD)
bfa,1961,1000000,Arms Imports (USD)
bfa,1964,1000000,Arms Imports (USD)
bfa,1965,0,Arms Imports (USD)
bfa,1966,0,Arms Imports (USD)
bfa,1968,0,Arms Imports (USD)
bfa,1969,1000000,Arms Imports (USD)
bfa,1970,1000000,Arms Imports (USD)
bfa,1971,1000000,Arms Imports (USD)
bfa,1975,14000000,Arms Imports (USD)
bfa,1976,8000000,Arms Imports (USD)
bfa,1977,9000000,Arms Imports (USD)
bfa,1980,0,Arms Imports (USD)
bfa,1981,9000000,Arms Imports (USD)
bfa,1982,1000000,Arms Imports (USD)
bfa,1983,16000000,Arms Imports (USD)
bfa,1984,9000000,Arms Imports (USD)
bfa,1985,2000000,Arms Imports (USD)
bfa,1986,3000000,Arms Imports (USD)
bfa,1988,12000000,Arms Imports (USD)
bfa,1991,2000000,Arms Imports (USD)
bfa,1993,7000000,Arms Imports (USD)
bfa,1999,0,Arms Imports (USD)
bfa,2005,12000000,Arms Imports (USD)
bfa,2006,4000000,Arms Imports (USD)
bfa,2007,4000000,Arms Imports (USD)
bfa,2009,3000000,Arms Imports (USD)
bfa,2010,0,Arms Imports (USD)
bfa,2011,15000000,Arms Imports (USD)
bfa,2012,3000000,Arms Imports (USD)
bfa,2015,5000000,Arms Imports (USD)
bfa,2016,7000000,Arms Imports (USD)
bfa,2017,2000000,Arms Imports (USD)
bfa,2018,23000000,Arms Imports (USD)
bfa,2019,7000000,Arms Imports (USD)
bfa,2020,2000000,Arms Imports (USD)
bfa,2021,28000000,Arms Imports (USD)
bfa,2022,1000000,Arms Imports (USD)
bgd,1971,10000000,Arms Imports (USD)
bgd,1972,2000000,Arms Imports (USD)
bgd,1973,76000000,Arms Imports (USD)
bgd,1974,44000000,Arms Imports (USD)
bgd,1975,39000000,Arms Imports (USD)
bgd,1976,70000000,Arms Imports (USD)
bgd,1977,62000000,Arms Imports (USD)
bgd,1978,45000000,Arms Imports (USD)
bgd,1979,1000000,Arms Imports (USD)
bgd,1980,55000000,Arms Imports (USD)
bgd,1981,62000000,Arms Imports (USD)
bgd,1982,128000000,Arms Imports (USD)
bgd,1983,109000000,Arms Imports (USD)
bgd,1984,59000000,Arms Imports (USD)
bgd,1985,81000000,Arms Imports (USD)
bgd,1986,4000000,Arms Imports (USD)
bgd,1987,1000000,Arms Imports (USD)
bgd,1988,242000000,Arms Imports (USD)
bgd,1989,302000000,Arms Imports (USD)
bgd,1990,188000000,Arms Imports (USD)
bgd,1991,79000000,Arms Imports (USD)
bgd,1992,113000000,Arms Imports (USD)
bgd,1993,47000000,Arms Imports (USD)
bgd,1994,61000000,Arms Imports (USD)
bgd,1995,119000000,Arms Imports (USD)
bgd,1996,7000000,Arms Imports (USD)
bgd,1997,26000000,Arms Imports (USD)
bgd,1998,1000000,Arms Imports (USD)
bgd,1999,186000000,Arms Imports (USD)
bgd,2000,203000000,Arms Imports (USD)
bgd,2001,279000000,Arms Imports (USD)
bgd,2002,33000000,Arms Imports (USD)
bgd,2003,8000000,Arms Imports (USD)
bgd,2004,32000000,Arms Imports (USD)
bgd,2005,10000000,Arms Imports (USD)
bgd,2006,221000000,Arms Imports (USD)
bgd,2007,88000000,Arms Imports (USD)
bgd,2008,12000000,Arms Imports (USD)
bgd,2010,36000000,Arms Imports (USD)
bgd,2011,117000000,Arms Imports (USD)
bgd,2012,184000000,Arms Imports (USD)
bgd,2013,650000000,Arms Imports (USD)
bgd,2014,203000000,Arms Imports (USD)
bgd,2015,636000000,Arms Imports (USD)
bgd,2016,449000000,Arms Imports (USD)
bgd,2017,331000000,Arms Imports (USD)
bgd,2018,155000000,Arms Imports (USD)
bgd,2019,714000000,Arms Imports (USD)
bgd,2020,59000000,Arms Imports (USD)
bgd,2021,73000000,Arms Imports (USD)
bgd,2022,184000000,Arms Imports (USD)
bgr,1960,474000000,Arms Imports (USD)
bgr,1961,523000000,Arms Imports (USD)
bgr,1962,494000000,Arms Imports (USD)
bgr,1963,538000000,Arms Imports (USD)
bgr,1964,326000000,Arms Imports (USD)
bgr,1965,372000000,Arms Imports (USD)
bgr,1966,218000000,Arms Imports (USD)
bgr,1967,329000000,Arms Imports (USD)
bgr,1968,250000000,Arms Imports (USD)
bgr,1969,526000000,Arms Imports (USD)
bgr,1970,764000000,Arms Imports (USD)
bgr,1971,400000000,Arms Imports (USD)
bgr,1972,471000000,Arms Imports (USD)
bgr,1973,292000000,Arms Imports (USD)
bgr,1974,302000000,Arms Imports (USD)
bgr,1975,390000000,Arms Imports (USD)
bgr,1976,368000000,Arms Imports (USD)
bgr,1977,492000000,Arms Imports (USD)
bgr,1978,876000000,Arms Imports (USD)
bgr,1979,323000000,Arms Imports (USD)
bgr,1980,580000000,Arms Imports (USD)
bgr,1981,984000000,Arms Imports (USD)
bgr,1982,610000000,Arms Imports (USD)
bgr,1983,764000000,Arms Imports (USD)
bgr,1984,943000000,Arms Imports (USD)
bgr,1985,600000000,Arms Imports (USD)
bgr,1986,920000000,Arms Imports (USD)
bgr,1987,437000000,Arms Imports (USD)
bgr,1988,246000000,Arms Imports (USD)
bgr,1989,336000000,Arms Imports (USD)
bgr,1990,759000000,Arms Imports (USD)
bgr,1991,340000000,Arms Imports (USD)
bgr,1992,42000000,Arms Imports (USD)
bgr,1993,1000000,Arms Imports (USD)
bgr,1994,1000000,Arms Imports (USD)
bgr,1995,1000000,Arms Imports (USD)
bgr,1996,122000000,Arms Imports (USD)
bgr,1999,7000000,Arms Imports (USD)
bgr,2003,2000000,Arms Imports (USD)
bgr,2004,12000000,Arms Imports (USD)
bgr,2005,132000000,Arms Imports (USD)
bgr,2006,22000000,Arms Imports (USD)
bgr,2007,48000000,Arms Imports (USD)
bgr,2008,117000000,Arms Imports (USD)
bgr,2009,119000000,Arms Imports (USD)
bgr,2010,8000000,Arms Imports (USD)
bgr,2011,29000000,Arms Imports (USD)
bgr,2012,5000000,Arms Imports (USD)
bgr,2015,5000000,Arms Imports (USD)
bgr,2019,2000000,Arms Imports (USD)
bgr,2020,44000000,Arms Imports (USD)
bgr,2021,1000000,Arms Imports (USD)
bgr,2022,4000000,Arms Imports (USD)
bhr,1971,0,Arms Imports (USD)
bhr,1972,7000000,Arms Imports (USD)
bhr,1973,0,Arms Imports (USD)
bhr,1974,1000000,Arms Imports (USD)
bhr,1977,2000000,Arms Imports (USD)
bhr,1978,12000000,Arms Imports (USD)
bhr,1979,10000000,Arms Imports (USD)
bhr,1980,22000000,Arms Imports (USD)
bhr,1981,40000000,Arms Imports (USD)
